#"Dstat 0.7.3 CSV output"
#"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
#"Host:","node0.dpsgd-cluster-4.uwmadison744-f20-pg0.wisc.cloudlab.us",,,,"User:","hemantc"
#"Cmdline:","dstat --cpu --net --mem --output cpsgd_p2a.csv 1",,,,"Date:","08 Dec 2020 14:08:41 CST"
#"total cpu usage",,,,,"net/total",,"memory usage",,,
#"usr","sys","idl","wai","stl","recv","send","used","free","buff","cach"
38.043,5.435,55.435,0,1.087,11404588,11413780,751861760,4095315968,293515264,11038494720
38.043,5.870,55.217,0,0.870,10151328,10131154,752046080,4095131648,293515264,11038674944
34.649,5.044,59.211,0,1.096,10787725,10752232,752054272,4095123456,293515264,11038679040
37.969,3.753,57.174,0.221,0.883,12558354,12642268,751996928,4095168512,293523456,11038482432
38.852,5.077,54.967,0,1.104,10050960,10057930,752488448,4094676992,293523456,11038302208
31.991,5.817,61.298,0,0.895,13391132,13410910,751730688,4095434752,293523456,11038281728
41.064,4.043,53.830,0,1.064,10051378,10057438,752320512,4094844928,293523456,11038490624
35.650,5.381,58.072,0,0.897,10244495,10256518,751497216,4095668224,293523456,11038486528
35.385,4.615,59.121,0,0.879,13196077,13212070,751652864,4095512576,293523456,11038093312
36.446,5.467,56.948,0,1.139,10051733,10057372,751738880,4095418368,293531648,11038490624
34.354,6.127,58.425,0,1.094,13390006,13409566,751259648,4095897600,293531648,11038093312
43.340,3.171,52.643,0,0.846,10049610,10058140,751833088,4095324160,293531648,11038490624
35.135,4.955,59.009,0,0.901,10884294,10788352,751583232,4095574016,293531648,11038670848
38.116,4.925,55.889,0,1.071,12553130,12679972,751079424,4096077824,293531648,11038113792
39.778,4.222,54.889,0.222,0.889,10048550,10057927,751575040,4095574016,293539840,11038490624
31.236,5.618,62.022,0,1.124,12930068,12948958,750145536,4097003520,293539840,11037945856
33.898,6.568,58.686,0,0.847,10512234,10519736,610185216,4236963840,293539840,11036491776
21.532,18.219,59.834,0,0.414,31626,298,650764288,4196384768,293539840,11038121984
49.779,4.425,45.133,0,0.664,31284,298,652361728,4194787328,293539840,11038490624
49.227,4.857,45.033,0,0.883,28982,298,652201984,4194947072,293539840,11038478336
50.222,3.778,44.889,0.222,0.889,28750,298,652378112,4194758656,293552128,11038490624
50.427,4.274,44.444,0,0.855,28578,298,652632064,4194504704,293552128,11038289920
47.059,4.751,47.285,0,0.905,28784,298,653049856,4194086912,293552128,11038318592
49.889,3.991,45.455,0,0.665,30835,298,653684736,4193452032,293552128,11038396416
46.436,5.616,47.084,0,0.864,29620,388,653361152,4193775616,293552128,11038490624
48.908,5.459,44.760,0,0.873,29044,388,653463552,4193673216,293552128,11038474240
49.333,5.333,44.222,0.222,0.889,28794,388,654282752,4192845824,293560320,11038490624
47.345,4.646,47.345,0,0.664,28972,388,653946880,4193181696,293560320,11037925376
49.448,4.857,44.812,0,0.883,28736,430,654344192,4192784384,293560320,11038527488
48.107,5.345,45.657,0,0.891,30456,520,653971456,4193157120,293560320,11038498816
50.989,4.176,43.956,0,0.879,30371,586,654385152,4192743424,293560320,11038298112
51.398,4.086,43.656,0,0.860,30050,298,654610432,4192518144,293560320,11038273536
50.667,4.889,43.556,0,0.889,29845,478,654258176,4192862208,293568512,11038490624
41.778,9.111,48.222,0,0.889,29994,902,613752832,4233367552,293568512,11036491776
19.675,25.355,54.564,0,0.406,3440240,3423970,710242304,4136878080,293568512,11038310400
34.004,5.369,59.508,0,1.119,13320998,13339210,712458240,4134662144,293568512,11038711808
40.265,3.982,54.867,0,0.885,10117136,10126780,712404992,4134715392,293568512,11038302208
32.960,4.709,61.211,0,1.121,13319330,13339102,712331264,4134789120,293568512,11038486528
37.584,5.369,55.928,0.224,0.895,10047498,10056490,712003584,4135100416,293580800,11038486528
37.168,3.761,57.965,0,1.106,11555942,11572906,712531968,4134572032,293580800,11038679040
39.744,4.701,54.701,0,0.855,11882190,11892316,712638464,4134465536,293580800,11038683136
37.611,3.982,57.522,0,0.885,10769208,10671778,712896512,4134207488,293580800,11038490624
34.076,6.236,58.575,0,1.114,12668448,12793774,712572928,4134531072,293580800,11038285824
40.977,4.034,54.140,0,0.849,10048088,10056844,712577024,4134526976,293580800,11038490624
38.581,4.213,56.098,0,1.109,10048450,10057438,712974336,4134121472,293588992,11038687232
35.526,5.702,57.895,0,0.877,11555648,11574094,713072640,4134023168,293588992,11038679040
40.292,3.967,54.697,0,1.044,11882658,11892736,712908800,4134187008,293588992,11038502912
37.885,6.167,55.066,0,0.881,10107422,10098856,712441856,4134653952,293588992,11038302208
33.554,6.623,58.940,0,0.883,11497044,11366830,713572352,4133523456,293588992,11038679040
36.364,4.656,57.871,0,1.109,12097624,12058600,706387968,4140707840,293588992,11038490624
38.377,4.386,56.140,0.219,0.877,10049712,10057084,706093056,4140990464,293597184,11038109696
37.611,4.867,56.416,0,1.106,10539196,10442134,706723840,4140355584,293597184,11038486528
34.437,5.298,59.382,0,0.883,12894652,13023748,706400256,4140679168,293597184,11038105600
40.685,4.711,53.747,0,0.857,10046198,10055434,706781184,4140298240,293597184,11038683136
37.773,4.148,56.987,0,1.092,10421756,10431196,706408448,4140670976,293597184,11038498816
36.242,4.474,58.389,0,0.895,13009984,13032814,706179072,4140900352,293597184,11038502912
34.607,5.393,58.652,0.225,1.124,10415066,10316878,706150400,4140920832,293605376,11038482432
37.500,4.310,57.328,0,0.862,13022596,13148572,706273280,4140797952,293605376,11038507008
40,4.130,54.783,0,1.087,10048372,10057438,706121728,4140949504,293605376,11038494720
36.933,4.752,57.451,0,0.864,11113274,11129710,706146304,4140924928,293605376,11038494720
35.255,4.656,58.980,0,1.109,12322622,12337360,707362816,4139708416,293605376,11038302208
37.719,5.044,56.360,0,0.877,10047248,10057660,707776512,4139294720,293605376,11038310400
37.174,4.565,57.391,0,0.870,10542030,10556050,707813376,4139249664,293613568,11038683136
37.879,3.896,57.143,0,1.082,12893724,12910810,708243456,4138819584,293613568,11038289920
39.394,4.329,55.195,0,1.082,10048336,10057174,708374528,4138688512,293613568,11038490624
40.173,3.024,55.940,0,0.864,10243822,10256716,708714496,4138348544,293613568,11038490624
36.018,4.251,58.837,0,0.895,13191990,13208770,708694016,4138369024,293613568,11038097408
39.474,3.947,55.482,0,1.096,10047368,10056910,709062656,4138000384,293613568,11038691328
33.632,6.054,59.417,0,0.897,13354722,12951712,709287936,4137766912,293621760,11038683136
39.168,3.720,56.018,0,1.094,10077583,10514458,709447680,4137607168,293621760,11038494720
38.864,4.773,55.455,0,0.909,10051684,10063228,709255168,4137799680,293621760,11038502912
35.470,5.128,58.333,0,1.068,12919336,12496318,709361664,4137693184,293621760,11038683136
40.512,4.904,53.731,0,0.853,10507816,10962274,709386240,4137668608,293621760,11038494720
36.547,4.484,57.848,0.224,0.897,10210081,10224124,709533696,4137512960,293629952,11038310400
34.529,5.157,59.193,0,1.121,12316264,12333162,709464064,4137582592,293629952,11038687232
38.065,4.516,56.559,0,0.860,10953508,10965506,709410816,4137635840,293629952,11038306304
39.362,4.468,55.106,0,1.064,10048368,10055830,709353472,4137693184,293629952,11038105600
37.104,4.977,57.014,0,0.905,10050004,10057678,709419008,4137627648,293629952,11038679040
35.099,4.415,59.382,0,1.104,12483476,12501568,709709824,4137336832,293629952,11038318592
37.143,4.835,57.143,0,0.879,10952662,10963498,709472256,4137566208,293638144,11038093312
39.024,3.769,56.319,0,0.887,10047070,10056622,709767168,4137271296,293638144,11038494720
37.637,4.595,56.674,0,1.094,10145564,10129876,709431296,4137607168,293638144,11038294016
34.521,5.345,59.243,0,0.891,12826273,12873724,709550080,4137488384,293638144,11038494720
36.245,5.022,57.642,0,1.092,10508372,10518904,709464064,4137574400,293638144,11038101504
40.570,4.605,53.728,0,1.096,10047764,10055962,710025216,4137013248,293638144,11038486528
35.463,5.066,58.370,0.220,0.881,10240878,10255882,709574656,4137455616,293646336,11038486528
35.870,5.870,57.391,0,0.870,13190882,13210726,709525504,4137504768,293646336,11038486528
40.393,4.148,54.367,0,1.092,10046572,10057084,709926912,4137103360,293646336,11038306304
35.320,5.298,58.499,0,0.883,11105638,10902106,710148096,4136882176,293646336,11038691328
33.333,6.264,59.284,0,1.119,12326646,12563224,709980160,4137050112,293646336,11038097408
41.935,3.226,53.978,0,0.860,10046574,10057108,709828608,4137201664,293646336,11038494720
38.496,4.204,55.973,0.221,1.106,10048024,10058458,710160384,4136861696,293654528,11038502912
33.696,5.435,60,0,0.870,13390181,13408312,709885952,4137136128,293654528,11038490624
39.530,4.701,54.701,0,1.068,10049576,10056976,710459392,4136562688,293654528,11038494720
36.937,4.955,57.207,0,0.901,10048484,10056490,710033408,4136988672,293654528,11038879744
36.226,4.121,58.785,0,0.868,11555544,11129092,710623232,4136398848,293654528,11038687232
36.623,5.702,56.360,0.219,1.096,11881640,12336196,710488064,4136525824,293662720,11038494720
40.998,4.555,53.579,0,0.868,10088424,10097374,710381568,4136628224,293662720,11038511104
34.858,5.229,58.824,0,1.089,13348938,13368928,710070272,4136939520,293662720,11038498816
36.463,5.240,57.424,0,0.873,10049441,10057966,710029312,4136980480,293662720,11037917184
38.816,4.605,55.482,0,1.096,10047220,10056226,710582272,4136427520,293662720,11038498816
35.056,4.944,59.101,0,0.899,11553888,11129818,710201344,4136808448,293662720,11038679040
35.230,6.127,57.330,0.219,1.094,11877544,12336460,710217728,4136783872,293670912,11038310400
41.126,3.463,54.545,0,0.866,10196784,10193284,710344704,4136656896,293670912,11038302208
34.725,5.495,58.681,0,1.099,13231532,13272970,710328320,4136673280,293670912,11038294016
38.063,5.180,55.856,0,0.901,10046802,10056514,710737920,4136263680,293670912,11038498816
35.033,4.213,59.645,0,1.109,13386164,13407940,710168576,4136833024,293670912,11038478336
37.584,5.369,56.152,0,0.895,10048512,10057810,711217152,4135784448,293670912,11038498816
40.215,4.731,54.194,0,0.860,10047762,10057042,711135232,4135858176,293679104,11038113792
35.088,4.605,59.211,0,1.096,11583860,11577154,710701056,4136292352,293679104,11038691328
38.478,3.478,57.174,0,0.870,11850443,11888620,710987776,4136005632,293679104,11038498816
38.326,5.066,55.507,0,1.101,10046804,10057348,710926336,4136067072,293679104,11038310400
33.850,5.310,59.956,0,0.885,12033104,12051524,710950912,4136042496,293679104,11038498816
36.245,5.240,57.424,0,1.092,11402008,11414816,709992448,4137000960,293679104,11037908992
37.753,5.169,56.180,0,0.899,10047006,10056226,710692864,4136292352,293687296,11038695424
36.147,4.762,58.009,0,1.082,13377641,13399630,710782976,4136202240,293687296,11038502912
37.802,5.275,56.044,0,0.879,10055532,10067878,711106560,4135878656,293687296,11038498816
38.158,4.825,56.140,0,0.877,10298820,10257706,711213056,4135772160,293687296,11038511104
34.521,5.122,59.243,0,1.114,13135340,13209496,710533120,4136452096,293687296,11038498816
37.556,6,55.556,0,0.889,10047088,10057330,710746112,4136239104,293687296,11038695424
40.725,4.051,54.158,0.213,0.853,10180622,10192912,710049792,4136927232,293695488,11038306304
35.965,4.386,58.553,0,1.096,13252814,13273726,710496256,4136480768,293695488,11038498816
41.176,4.139,53.813,0,0.871,10045328,10057282,711008256,4135968768,293695488,11038302208
34.889,4.889,59.111,0,1.111,11109992,11128948,710684672,4136292352,293695488,11038302208
34.598,5.134,59.375,0,0.893,12324578,12336934,710721536,4136255488,293695488,11038306304
39.474,4.825,54.605,0,1.096,10050413,10056448,711184384,4135792640,293695488,11038687232
36.123,4.626,58.150,0.220,0.881,10770310,10671274,710963200,4136005632,293703680,11038683136
36.203,5.077,57.616,0,1.104,12669510,12793576,710942720,4136026112,293703680,11038306304
41.720,4.301,53.118,0,0.860,10049164,10056622,711483392,4135485440,293703680,11038498816
33.628,6.637,58.628,0,1.106,12031428,11607928,711319552,4135649280,293703680,11038318592
38.095,5.195,55.844,0,0.866,11404156,11858440,710680576,4136288256,293703680,11038310400
35.747,5.656,57.466,0,1.131,10115882,10129276,711004160,4135964672,293703680,11038490624
33.185,4.900,61.024,0,0.891,13316608,13337398,710860800,4136099840,293711872,11038298112
38.512,5.252,55.142,0,1.094,10046698,10056688,711094272,4135866368,293711872,11038314496
40.347,4.338,54.447,0,0.868,10046028,10056844,711213056,4135747584,293711872,11038498816
33.333,5.111,60.667,0,0.889,12478094,12499822,711438336,4135522304,293711872,11038887936
38.412,5.365,55.150,0,1.073,10955151,10966324,711319552,4135641088,293711872,11038310400
37.473,5.447,55.991,0,1.089,10769400,10783858,711720960,4135239680,293711872,11038687232
35.920,4.656,58.093,0.443,0.887,12666728,12681364,711090176,4135862272,293720064,11038498816
39.387,4.814,54.923,0,0.875,10047634,10056844,710737920,4136214528,293720064,11038494720
37.687,4.069,57.173,0,1.071,11554508,11128894,711122944,4135829504,293720064,11038306304
37.086,4.415,57.395,0,1.104,11881498,12336172,711376896,4135575552,293720064,11038318592
40.605,4.536,53.996,0,0.864,10084734,10095034,711122944,4135821312,293720064,11038306304
34.581,5.507,59.031,0,0.881,13350386,13369660,710762496,4136181760,293720064,11038289920
38.063,4.054,56.757,0,1.126,10048024,10056844,711012352,4135923712,293728256,11038310400
36.444,4.667,58,0,0.889,11560450,11575006,711589888,4135346176,293728256,11038511104
37.363,4.835,56.703,0,1.099,11876868,11890918,712105984,4134830080,293728256,11038699520
40,3.404,55.745,0,0.851,10239346,10243612,711688192,4135247872,293728256,11038322688
33.479,6.127,59.300,0,1.094,13179876,13208776,711806976,4135129088,293728256,11038695424
39.121,4.396,55.604,0,0.879,10056010,10070476,711176192,4135759872,293728256,11038367744
34.910,4.279,59.685,0.225,0.901,11109696,11128510,710234112,4136693760,293736448,11037556736
13.071,18.672,67.635,0,0.622,5642300,5633264,645398528,4201529344,293736448,11038502912
49.667,4.435,45.011,0,0.887,25557,298,647241728,4199686144,293736448,11038490624
49.302,4.419,45.581,0,0.698,26276,298,647090176,4199837696,293736448,11038674944
47.964,4.072,47.059,0,0.905,24306,298,646107136,4200820736,293736448,11038105600
46.712,4.762,47.392,0.227,0.907,26026,298,647430144,4199485440,293748736,11038502912
45.455,5.682,47.955,0,0.909,26802,388,647921664,4198993920,293748736,11038736384
46.330,4.358,48.624,0,0.688,29298,298,647233536,4199682048,293748736,11038756864
46.727,5.418,46.953,0,0.903,27688,298,646971392,4199944192,293748736,11038486528
46.651,4.619,47.806,0,0.924,28482,298,648200192,4198715392,293748736,11038502912
48.438,4.241,46.429,0,0.893,28184,298,647725056,4199190528,293748736,11038502912
47.297,4.505,47.297,0,0.901,27130,388,647180288,4199727104,293756928,11038302208
49.453,3.720,46.171,0,0.656,25934,298,647598080,4199309312,293756928,11038474240
46.637,5.157,47.309,0,0.897,25728,298,647684096,4199223296,293756928,11038523392
48.667,4.889,45.556,0,0.889,26314,586,647487488,4199419904,293756928,11038289920
52.212,3.540,43.363,0,0.885,25178,298,647499776,4199407616,293756928,11038117888
51.101,5.066,42.731,0.220,0.881,26106,388,648556544,4198342656,293765120,11038683136
54.721,3.863,40.558,0,0.858,26112,388,648888320,4198010880,293765120,11038666752
17.927,24.622,57.019,0,0.432,23828,584,686338048,4160561152,293765120,11038502912
35.778,8.667,54.444,0,1.111,10113104,10100020,707887104,4139012096,293765120,11038498816
34.725,5.495,58.901,0,0.879,12859006,12906352,708399104,4138500096,293765120,11038314496
39.474,3.947,55.702,0,0.877,10505912,10519936,708861952,4138037248,293765120,11038699520
39.262,3.905,55.748,0,1.085,10463994,10442440,709652480,4137234432,293777408,11038511104
34.676,6.040,58.389,0,0.895,12971564,13025752,710062080,4136824832,293777408,11038699520
38.816,5.482,54.605,0,1.096,10049796,10057348,709931008,4136955904,293777408,11038306304
32.353,5.204,61.538,0,0.905,13387304,13410688,709963776,4136923136,293777408,11038691328
37.727,4.318,56.818,0,1.136,10047330,10057546,709406720,4137480192,293777408,11038318592
36.424,4.194,58.499,0,0.883,11109896,11129722,709464064,4137422848,293777408,11038502912
36.136,5,57.500,0.227,1.136,12322926,12339208,710131712,4136747008,293785600,11038507008
37.079,5.169,56.854,0,0.899,10049299,10057612,710590464,4136288256,293785600,11038302208
38.377,4.605,55.921,0,1.096,10049329,10057976,710471680,4136407040,293785600,11038687232
32.735,5.381,60.987,0,0.897,13378060,12952480,710909952,4135968768,293785600,11038502912
39.111,4.667,55.111,0,1.111,10072110,10515244,711294976,4135583744,293785600,11038703616
39.741,4.536,54.644,0.216,0.864,10229562,10223212,711319552,4135550976,293793792,11038314496
35.526,4.605,58.772,0,1.096,13238520,13213636,711237632,4135632896,293793792,11038502912
39.400,6.210,53.533,0,0.857,10088198,10089022,711503872,4135366656,293793792,11038695424
41.756,3.854,53.533,0,0.857,10063666,10057768,710946816,4135923712,293793792,11038310400
36.105,4.814,57.987,0,1.094,10544742,10555544,711196672,4135673856,293793792,11038490624
36.203,5.077,57.837,0,0.883,12893220,12912162,710275072,4136595456,293793792,11037913088
41.048,4.148,53.712,0,1.092,10043724,10057306,710938624,4135923712,293801984,11038502912
36.111,5.769,57.265,0,0.855,13370314,12952768,711639040,4135219200,293801984,11038699520
39.348,4.565,55,0,1.087,10059166,10515160,711249920,4135608320,293801984,11038322688
36.726,4.204,58.186,0,0.885,10240148,10226002,711598080,4135260160,293801984,11038699520
35.477,5.100,58.315,0,1.109,13193136,13241662,711254016,4135604224,293801984,11038310400
37.188,5.215,56.463,0.227,0.907,10179104,10191334,711385088,4135464960,293810176,11038322688
31.320,5.817,61.745,0,1.119,12348704,12366298,710922240,4135927808,293810176,11038695424
37.029,5.322,56.763,0,0.887,10955572,10967050,711659520,4135190528,293810176,11038322688
37.668,3.812,57.399,0,1.121,10426214,10441450,711561216,4135288832,293810176,11038498816
34.163,5.882,59.050,0,0.905,13007806,13026082,712069120,4134780928,293810176,11038314496
39.556,4.889,54.667,0,0.889,10046838,10058560,711974912,4134875136,293810176,11038318592
33.853,5.122,59.688,0.223,1.114,11586498,11608126,711745536,4135096320,293818368,11038507008
36.996,4.260,57.848,0,0.897,11844738,11860066,712417280,4134424576,293818368,11038711808
38.063,3.378,57.432,0,1.126,10045884,10058008,712204288,4134637568,293818368,11038126080
33.484,5.204,60.407,0,0.905,10577190,10557694,712515584,4134326272,293818368,11038695424
35.491,5.357,58.036,0,1.116,12395350,12448594,712183808,4134658048,293818368,11038527488
38.359,4.656,56.098,0,0.887,10507610,10519564,712667136,4134174720,293818368,11038879744
39.216,5.011,54.684,0.218,0.871,10046228,10057306,712376320,4134461440,293822464,11038330880
36.147,5.411,57.359,0,1.082,10656560,10673158,711770112,4135067648,293822464,11038699520
36.966,5.342,56.624,0,1.068,12780096,12795478,711446528,4135391232,293822464,11038306304
38.767,4.626,55.727,0,0.881,10046876,10057966,711049216,4135788544,293822464,11038507008
37.694,4.213,56.984,0,1.109,10046350,10058824,711557120,4135280640,293822464,11038511104
34.081,4.709,60.314,0,0.897,13388166,13408804,711405568,4135432192,293822464,11038502912
39.168,4.595,55.142,0.219,0.875,10046323,10057978,711999488,4134830080,293830656,11038502912
34.667,5.778,58.444,0,1.111,10414926,10431328,711266304,4135563264,293830656,11038314496
39.700,3.863,55.579,0,0.858,13017506,13037236,711106560,4135723008,293830656,11038502912
37.360,5.145,56.376,0,1.119,10052954,10058572,712912896,4133916672,293830656,11038699520
35.546,5.996,57.602,0,0.857,13367846,12952096,713916416,4132913152,293830656,11038699520
38.428,4.803,55.895,0,0.873,10059372,10515712,713895936,4132925440,293838848,11038507008
40.611,5.240,53.057,0,1.092,10045364,10057702,715116544,4131704832,293838848,11038507008
36.129,4.516,58.495,0,0.860,12031304,12051868,714600448,4132220928,293838848,11038318592
39.111,4,55.778,0,1.111,11399140,11416036,714686464,4132134912,293838848,11038511104
36.404,5.702,57.018,0,0.877,10654072,10673914,714313728,4132507648,293838848,11038502912
35.506,4.719,58.427,0.225,1.124,12777728,12795400,714354688,4132458496,293847040,11038306304
